Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM	Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
FBgn0034051	Mlf	chr2R	-	15935893	15940073	3.012925	79.561790	135.673111	FBgn0034051	Mlf	chr2R	-	15935893	15940073	3.339044	71.379822	114.569054
FBgn0034053	Cyp4aa1	chr2R	+	15942864	15947266	0.061377	0.893324	1.523345	FBgn0034053	Cyp4aa1	chr2R	+	15942864	15947266	0.198340	3.068314	4.924836
FBgn0050093	COX6AL	chr2R	+	15944028	15944567	0.000000	0.000000	0.000000	FBgn0050093	COX6AL	chr2R	+	15944028	15944567	0.000000	0.000000	0.000000
FBgn0263576	mir-4919	chr2R	+	15945887	15945946	0.000000	0.000000	0.000000	FBgn0263576	mir-4919	chr2R	+	15945887	15945946	0.000000	0.000000	0.000000
FBgn0265045	Strn-Mlck	chr2R	-	15946933	15989498	0.391547	11.189363	19.080713	FBgn0265045	Strn-Mlck	chr2R	-	15946933	15989498	0.284978	4.408602	7.076081
FBgn0034054	CG8366	chr2R	+	15955040	15956636	0.383832	5.586560	9.526507	FBgn0034054	CG8366	chr2R	+	15955040	15956636	0.247962	3.835965	6.156963
FBgn0266379	lncRNA:CR45021	chr2R	+	15987446	15988086	0.000000	0.000000	0.000000	FBgn0266379	lncRNA:CR45021	chr2R	+	15987446	15988086	0.000000	0.000000	0.000000
FBgn0034057	CG8314	chr2R	-	15989683	15991286	2.852344	41.515018	70.793671	FBgn0034057	CG8314	chr2R	-	15989683	15991286	4.160937	64.369583	103.317184
FBgn0034058	Pex11	chr2R	-	15991367	15992375	0.966527	14.067513	23.988689	FBgn0034058	Pex11	chr2R	-	15991367	15992375	1.221757	18.900549	30.336557
FBgn0034059	CG8320	chr2R	+	15992408	15993707	1.302752	18.961168	32.333614	FBgn0034059	CG8320	chr2R	+	15992408	15993707	1.092762	16.904999	27.133575
FBgn0020236	ATPCL	chr2R	-	15993531	16001290	5.793040	84.315971	143.780182	FBgn0020236	ATPCL	chr2R	-	15993531	16001290	5.659599	90.584953	145.394501
FBgn0034060	CG8370	chr2R	+	16001181	16006901	1.526702	22.220694	37.891937	FBgn0034060	CG8370	chr2R	+	16001181	16006901	1.233800	19.086853	30.635588
FBgn0034061	Ufc1	chr2R	-	16006893	16007667	1.067073	15.530930	26.484186	FBgn0034061	Ufc1	chr2R	-	16006893	16007667	2.243902	34.713100	55.716694
FBgn0034063	CG8389	chr2R	+	16008339	16013815	0.479369	6.977073	11.897685	FBgn0034063	CG8389	chr2R	+	16008339	16013815	0.512749	7.932213	12.731697
FBgn0034062	CG8388	chr2R	-	16009401	16011438	0.158713	2.310020	3.939173	FBgn0034062	CG8388	chr2R	-	16009401	16011438	0.158713	2.455286	3.940887
FBgn0010590	Prosbeta1	chr2R	-	16013805	16014787	4.711267	68.571083	116.931152	FBgn0010590	Prosbeta1	chr2R	-	16013805	16014787	6.328639	97.903870	157.141815
FBgn0034065	Rrp42	chr2R	+	16014908	16016050	0.565749	8.234308	14.041591	FBgn0034065	Rrp42	chr2R	+	16014908	16016050	0.561672	8.689051	13.946467
FBgn0034066	EMC7	chr2R	-	16016042	16017154	8.845819	128.748291	219.548569	FBgn0034066	EMC7	chr2R	-	16016042	16017154	9.603692	148.568863	238.462265
FBgn0034067	CG8399	chr2R	+	16017737	16024627	0.162254	2.361559	4.027059	FBgn0034067	CG8399	chr2R	+	16017737	16024627	0.391546	6.057206	9.722193
FBgn0034068	casp	chr2R	-	16024628	16028161	2.351186	34.220810	58.355190	FBgn0034068	casp	chr2R	-	16024628	16028161	1.904744	29.466339	47.295307
FBgn0034070	SP2353	chr2R	+	16031930	16047243	0.0	0.0	0.0	FBgn0034070	SP2353	chr2R	+	16031930	16047243	0.005691	0.088040	0.141309
FBgn0034071	CG8405	chr2R	+	16047648	16060835	2.209584	32.159836	54.840706	FBgn0034071	CG8405	chr2R	+	16047648	16060835	1.930139	29.859198	47.925873
FBgn0262446	mir-137	chr2R	-	16065254	16065344	0.000000	0.000000	0.000000	FBgn0262446	mir-137	chr2R	-	16065254	16065344	0.000000	0.000000	0.000000
FBgn0263334	lncRNA:CR43415	chr2R	-	16078195	16078819	0.000000	0.000000	0.000000	FBgn0263334	lncRNA:CR43415	chr2R	-	16078195	16078819	0.000000	0.000000	0.000000
FBgn0034072	Dg	chr2R	-	16081176	16098564	3.230063	56.863026	96.965927	FBgn0034072	Dg	chr2R	-	16081176	16098564	3.097199	47.913582	76.904289
FBgn0083983	mRpL34	chr2R	+	16098948	16099337	0.339450	4.940594	8.424970	FBgn0083983	mRpL34	chr2R	+	16098948	16099337	0.678899	10.502549	16.857246
FBgn0034073	CG8414	chr2R	-	16099306	16102608	0.682094	9.927674	16.929213	FBgn0034073	CG8414	chr2R	-	16099306	16102608	0.574927	8.894105	14.275593
FBgn0014020	Rho1	chr2R	+	16102687	16107229	15.981117	350.519073	597.724182	FBgn0014020	Rho1	chr2R	+	16102687	16107229	15.847757	384.630096	617.355286
FBgn0265605	Ric	chr2R	-	16107440	16110017	1.406921	21.156876	36.077854	FBgn0265605	Ric	chr2R	-	16107440	16110017	1.602716	25.278074	40.572884
FBgn0034075	Asph	chr2R	+	16110331	16116996	0.178975	2.604928	4.442065	FBgn0034075	Asph	chr2R	+	16110331	16116996	0.083955	1.298782	2.084625
FBgn0034076	Jhedup	chr2R	+	16117109	16119149	0.0	0.0	0.0	FBgn0034076	Jhedup	chr2R	+	16117109	16119149	0.000000	0.000000	0.000000
FBgn0010052	Jhe	chr2R	+	16119793	16122773	0.0	0.0	0.0	FBgn0010052	Jhe	chr2R	+	16119793	16122773	0.064601	0.999376	1.604060
FBgn0050095	CG30095	chr2R	+	16123484	16124577	0.0	0.0	0.0	FBgn0050095	CG30095	chr2R	+	16123484	16124577	0.000000	0.000000	0.000000
FBgn0086676	spin	chr2R	+	16124981	16138238	6.396061	112.568886	191.958603	FBgn0086676	spin	chr2R	+	16124981	16138238	6.501915	118.190430	189.703018
FBgn0001124	Got1	chr2R	+	16138352	16141928	2.523729	38.630932	65.875565	FBgn0001124	Got1	chr2R	+	16138352	16141928	4.383051	67.805679	108.832344
FBgn0050094	CG30094	chr2R	+	16142202	16142935	0.274074	3.989065	6.802372	FBgn0050094	CG30094	chr2R	+	16142202	16142935	0.438519	6.783877	10.888545
FBgn0027091	CysRS	chr2R	+	16143147	16145906	2.171219	31.601448	53.888508	FBgn0027091	CysRS	chr2R	+	16143147	16145906	1.570730	24.299150	39.001652
FBgn0029175	sotv	chr2R	-	16145904	16148719	0.260208	3.787250	6.458225	FBgn0029175	sotv	chr2R	-	16145904	16148719	0.177803	2.750607	4.414896
FBgn0034081	CG10731	chr2R	-	16148812	16149795	0.188008	2.736400	4.666259	FBgn0034081	CG10731	chr2R	-	16148812	16149795	0.482724	7.467727	11.986168
FBgn0034083	lbk	chr2R	+	16150123	16169519	1.617145	23.537064	40.136684	FBgn0034083	lbk	chr2R	+	16150123	16169519	1.361787	21.066809	33.813541
FBgn0267655	lncRNA:CR45993	chr2R	-	16153263	16153811	0.000000	0.000000	0.000000	FBgn0267655	lncRNA:CR45993	chr2R	-	16153263	16153811	0.134791	2.085213	3.346897
FBgn0267656	lncRNA:CR45994	chr2R	+	16153906	16154551	0.425697	6.195893	10.565575	FBgn0267656	lncRNA:CR45994	chr2R	+	16153906	16154551	0.229102	3.544202	5.688664
FBgn0034082	CG10734	chr2R	-	16157267	16158794	0.025535	0.371654	0.633765	FBgn0034082	CG10734	chr2R	-	16157267	16158794	0.000000	0.000000	0.000000
FBgn0034084	CG8435	chr2R	-	16169600	16170861	0.806620	11.740114	20.019882	FBgn0034084	CG8435	chr2R	-	16169600	16170861	0.831882	12.869191	20.655855
FBgn0015754	Lis-1	chr2R	+	16178826	16185103	1.209800	17.608280	30.026596	FBgn0015754	Lis-1	chr2R	+	16178826	16185103	1.418875	42.066414	67.519218
FBgn0034086	CG8441	chr2R	-	16185122	16186506	0.509033	7.408824	12.633930	FBgn0034086	CG8441	chr2R	-	16185122	16186506	1.134963	19.645582	31.532383
FBgn0034087	clu	chr2R	+	16186584	16194277	1.904784	27.723564	47.275730	FBgn0034087	clu	chr2R	+	16186584	16194277	2.436446	42.096359	67.567291
FBgn0262166	calypso	chr2R	-	16194062	16196333	0.634839	9.239892	15.756368	FBgn0262166	calypso	chr2R	-	16194062	16196333	0.753144	11.651117	18.700769
FBgn0265177	CG44242	chr2R	+	16196384	16196928	1.002193	14.586620	24.873899	FBgn0265177	CG44242	chr2R	+	16196384	16196928	0.969298	14.995013	24.067932
FBgn0262026	CG42837	chr2R	+	16197042	16199378	3.777100	54.974567	93.745621	FBgn0262026	CG42837	chr2R	+	16197042	16199378	3.275458	50.671246	81.330505
FBgn0265178	CG44243	chr2R	+	16197042	16199555	3.487435	54.412796	92.787666	FBgn0265178	CG44243	chr2R	+	16197042	16199555	3.024263	50.178001	80.538818
FBgn0015295	Shark	chr2R	-	16199426	16202884	1.130038	16.447367	28.046946	FBgn0015295	Shark	chr2R	-	16199426	16202884	1.260705	19.503073	31.303646
FBgn0034091	mrj	chr2R	-	16203329	16221793	0.856280	14.628218	24.944834	FBgn0034091	mrj	chr2R	-	16203329	16221793	0.913820	14.136771	22.690397
FBgn0050237	tRNA:Gln-CTG-1-1	chr2R	-	16207635	16207706	0.000000	0.000000	0.000000	FBgn0050237	tRNA:Gln-CTG-1-1	chr2R	-	16207635	16207706	0.000000	0.000000	0.000000
FBgn0050238	tRNA:Glu-TTC-1-1	chr2R	-	16219374	16219445	0.000000	0.000000	0.000000	FBgn0050238	tRNA:Glu-TTC-1-1	chr2R	-	16219374	16219445	0.000000	0.000000	0.000000
FBgn0050239	tRNA:Glu-CTC-1-1	chr2R	+	16219638	16219709	0.000000	0.000000	0.000000	FBgn0050239	tRNA:Glu-CTC-1-1	chr2R	+	16219638	16219709	0.000000	0.000000	0.000000
FBgn0050240	tRNA:Glu-TTC-1-2	chr2R	+	16220052	16220123	0.000000	0.000000	0.000000	FBgn0050240	tRNA:Glu-TTC-1-2	chr2R	+	16220052	16220123	0.000000	0.000000	0.000000
FBgn0264496	asRNA:CR43898	chr2R	+	16221636	16223187	0.000000	0.000000	0.000000	FBgn0264496	asRNA:CR43898	chr2R	+	16221636	16223187	0.000000	0.000000	0.000000
FBgn0034092	CG7798	chr2R	-	16222112	16222627	0.000000	0.000000	0.000000	FBgn0034092	CG7798	chr2R	-	16222112	16222627	0.000000	0.000000	0.000000
FBgn0034093	CG15706	chr2R	-	16223218	16230680	0.076763	1.117263	1.905217	FBgn0034093	CG15706	chr2R	-	16223218	16230680	0.204703	3.166750	5.082831
FBgn0034094	Tsf3	chr2R	+	16226501	16229869	0.310475	4.518871	7.705825	FBgn0034094	Tsf3	chr2R	+	16226501	16229869	0.170804	2.642333	4.241109
FBgn0034095	CG15701	chr2R	+	16230198	16234087	0.021681	0.315560	0.538111	FBgn0034095	CG15701	chr2R	+	16230198	16234087	0.021978	0.339999	0.545720
FBgn0034098	krimp	chr2R	-	16238103	16240722	0.860337	12.521949	21.353109	FBgn0034098	krimp	chr2R	-	16238103	16240722	0.981954	15.190802	24.382183
FBgn0261612	CngA	chr2R	-	16243145	16259805	0.0	0.0	0.0	FBgn0261612	CngA	chr2R	-	16243145	16259805	0.000000	0.000000	0.000000
FBgn0025519	fidipidine	chr2R	-	16262284	16264619	0.785028	11.425848	19.483980	FBgn0025519	fidipidine	chr2R	-	16262284	16264619	1.303490	20.164955	32.366009
FBgn0015925	csul	chr2R	+	16264652	16266959	1.594635	23.209438	39.577995	FBgn0015925	csul	chr2R	+	16264652	16266959	1.006955	15.577566	25.002966
FBgn0001308	Khc	chr2R	-	16266960	16271971	5.446476	79.271835	135.178650	FBgn0001308	Khc	chr2R	-	16266960	16271971	4.250134	65.749458	105.531975
FBgn0053017	CG33017	chr2R	+	16272114	16277655	0.013506	0.196576	0.335212	FBgn0053017	CG33017	chr2R	+	16272114	16277655	0.020259	0.313406	0.503036
FBgn0050324	CG30324	chr2R	-	16287586	16288233	0.114198	1.662118	2.834334	FBgn0050324	CG30324	chr2R	-	16287586	16288233	0.000000	0.000000	0.000000
FBgn0050099	CG30099	chr2R	-	16288208	16288969	0.000000	0.000000	0.000000	FBgn0050099	CG30099	chr2R	-	16288208	16288969	0.000000	0.000000	0.000000
FBgn0263981	asRNA:CR43730	chr2R	-	16288927	16291474	0.000000	0.000000	0.000000	FBgn0263981	asRNA:CR43730	chr2R	-	16288927	16291474	0.000000	0.000000	0.000000
FBgn0028424	JhI-26	chr2R	+	16289320	16291333	2.860201	41.629372	70.988678	FBgn0028424	JhI-26	chr2R	+	16289320	16291333	3.035451	46.958344	75.371071
FBgn0050100	CG30100	chr2R	+	16291453	16292269	1.068241	16.997885	28.985716	FBgn0050100	CG30100	chr2R	+	16291453	16292269	1.097113	17.080490	27.415251
FBgn0259718	CG42372	chr2R	+	16291453	16292269	1.068241	15.547930	26.513176	FBgn0259718	CG42372	chr2R	+	16291453	16292269	1.097113	17.038630	27.348061
FBgn0034109	CG7747	chr2R	-	16292264	16294130	0.632075	9.199663	15.687767	FBgn0034109	CG7747	chr2R	-	16292264	16294130	0.369104	5.710029	9.164952
FBgn0034110	Atg9	chr2R	+	16294400	16297232	2.224850	32.382027	55.219601	FBgn0034110	Atg9	chr2R	+	16294400	16297232	2.070244	32.026619	51.404720
FBgn0267793	lncRNA:CR45232	chr2R	-	16297449	16306695	0.0	0.0	0.0	FBgn0267793	lncRNA:CR45232	chr2R	-	16297449	16306695	0.004001	0.088736	0.142426
FBgn0085428	Nox	chr2R	+	16307269	16316485	0.028090	0.408842	0.697179	FBgn0085428	Nox	chr2R	+	16307269	16316485	0.016854	0.260731	0.418489
FBgn0034113	CG8060	chr2R	-	16316313	16320732	0.480956	7.000171	11.937074	FBgn0034113	CG8060	chr2R	-	16316313	16320732	0.345283	5.341519	8.573470
FBgn0050096	CG30096	chr2R	-	16320815	16322124	0.192920	2.807893	4.788172	FBgn0050096	CG30096	chr2R	-	16320815	16322124	0.032743	0.506533	0.813018
FBgn0034114	CG4282	chr2R	+	16322186	16324801	0.599666	8.727960	14.883392	FBgn0034114	CG4282	chr2R	+	16322186	16324801	0.479315	7.414990	11.901521
FBgn0262511	Vha44	chr2R	-	16324813	16336637	1.425852	20.752850	35.388893	FBgn0262511	Vha44	chr2R	-	16324813	16336637	1.220884	18.887041	30.314880
FBgn0010611	Hmgs	chr2R	+	16336090	16341242	2.235902	57.909336	98.750145	FBgn0010611	Hmgs	chr2R	+	16336090	16341242	2.995692	84.313576	135.328552
FBgn0034117	CG7997	chr2R	-	16341251	16344182	2.077742	30.240917	51.568459	FBgn0034117	CG7997	chr2R	-	16341251	16344182	1.955804	30.256235	48.563141
FBgn0034118	Nup62	chr2R	+	16344377	16345828	1.726584	27.129091	46.262005	FBgn0034118	Nup62	chr2R	+	16344377	16345828	1.730028	28.892618	46.374454
FBgn0262560	wcd	chr2R	-	16345838	16347500	1.221287	17.775469	30.311697	FBgn0262560	wcd	chr2R	-	16345838	16347500	0.596512	9.228024	14.811554
FBgn0264273	Sema2b	chr2R	+	16386524	16431758	0.0	0.0	0.0	FBgn0264273	Sema2b	chr2R	+	16386524	16431758	0.013155	0.203507	0.326642
FBgn0029153	Menl-2	chr2R	-	16414815	16419398	0.0	0.0	0.0	FBgn0029153	Menl-2	chr2R	-	16414815	16419398	0.000000	0.000000	0.000000
FBgn0029154	Menl-1	chr2R	-	16414815	16419398	0.0	0.0	0.0	FBgn0029154	Menl-1	chr2R	-	16414815	16419398	0.000000	0.000000	0.000000
FBgn0034126	jtb	chr2R	+	16432244	16433183	2.025548	29.481249	50.273029	FBgn0034126	jtb	chr2R	+	16432244	16433183	2.100973	32.501995	52.167728
FBgn0034127	CG7848	chr2R	-	16433852	16435954	0.035188	0.512151	0.873348	FBgn0034127	CG7848	chr2R	-	16433852	16435954	0.000000	0.000000	0.000000
FBgn0034128	CG4409	chr2R	+	16443211	16444845	0.0	0.0	0.0	FBgn0034128	CG4409	chr2R	+	16443211	16444845	0.000000	0.000000	0.000000
FBgn0034129	Parp16	chr2R	+	16445986	16447512	0.0	0.0	0.0	FBgn0034129	Parp16	chr2R	+	16445986	16447512	0.000000	0.000000	0.000000
FBgn0261292	CheB53a	chr2R	+	16466709	16467522	0.0	0.0	0.0	FBgn0261292	CheB53a	chr2R	+	16466709	16467522	0.000000	0.000000	0.000000
FBgn0261293	CheB53b	chr2R	+	16468209	16468934	0.0	0.0	0.0	FBgn0261293	CheB53b	chr2R	+	16468209	16468934	0.000000	0.000000	0.000000
FBgn0034131	CG15712	chr2R	-	16484841	16485552	0.0	0.0	0.0	FBgn0034131	CG15712	chr2R	-	16484841	16485552	0.000000	0.000000	0.000000
FBgn0053458	CG33458	chr2R	+	16486674	16487801	0.0	0.0	0.0	FBgn0053458	CG33458	chr2R	+	16486674	16487801	0.000000	0.000000	0.000000
FBgn0053459	CG33459	chr2R	+	16488053	16489182	0.0	0.0	0.0	FBgn0053459	CG33459	chr2R	+	16488053	16489182	0.000000	0.000000	0.000000
FBgn0034132	S-Lap8	chr2R	+	16491100	16493233	0.0	0.0	0.0	FBgn0034132	S-Lap8	chr2R	+	16491100	16493233	0.000000	0.000000	0.000000
FBgn0011260	Sema2a	chr2R	+	16500178	16533459	0.023176	0.337320	0.575216	FBgn0011260	Sema2a	chr2R	+	16500178	16533459	0.111729	1.728445	2.774261
FBgn0034136	DAT	chr2R	-	16558567	16565238	0.0	0.0	0.0	FBgn0034136	DAT	chr2R	-	16558567	16565238	0.036513	0.564855	0.906628
FBgn0034137	CG4945	chr2R	+	16566023	16570120	0.014031	0.204217	0.348242	FBgn0034137	CG4945	chr2R	+	16566023	16570120	0.028062	0.434118	0.696787
FBgn0034138	RpS15	chr2R	-	16570112	16571230	86.006172	1615.287964	2754.477051	FBgn0034138	RpS15	chr2R	-	16570112	16571230	91.008644	1817.084473	2916.533691
FBgn0034139	CG4927	chr2R	+	16572082	16574154	0.051070	0.743309	1.267530	FBgn0034139	CG4927	chr2R	+	16572082	16574154	0.076605	1.185077	1.902123
FBgn0034140	Lst	chr2R	-	16574579	16576586	0.0	0.0	0.0	FBgn0034140	Lst	chr2R	-	16574579	16576586	0.090139	1.394448	2.238176
FBgn0016131	Cdk4	chr2R	+	16579470	16585448	0.676259	9.842749	16.784391	FBgn0016131	Cdk4	chr2R	+	16579470	16585448	0.476619	7.373283	11.834579
FBgn0265525	asRNA:CR44375	chr2R	-	16581996	16583369	0.000000	0.000000	0.000000	FBgn0265525	asRNA:CR44375	chr2R	-	16581996	16583369	0.000000	1.204724	1.933657
FBgn0003274	RpLP2	chr2R	+	16586129	16586732	159.577820	2322.607666	3960.637207	FBgn0003274	RpLP2	chr2R	+	16586129	16586732	179.894043	2782.956055	4466.817871
FBgn0034141	CG8311	chr2R	-	16587045	16589184	1.525040	22.196503	37.850685	FBgn0034141	CG8311	chr2R	-	16587045	16589184	1.528202	23.641245	37.945667
FBgn0034142	CG8306	chr2R	-	16589518	16594646	1.470828	21.407465	36.505173	FBgn0034142	CG8306	chr2R	-	16589518	16594646	1.583899	24.502874	39.328640
FBgn0034145	CG5065	chr2R	+	16607654	16624894	0.0	0.0	0.0	FBgn0034145	CG5065	chr2R	+	16607654	16624894	0.002474	0.038273	0.061430
FBgn0024315	Picot	chr2R	-	16655323	16667675	0.123400	1.796050	3.062723	FBgn0024315	Picot	chr2R	-	16655323	16667675	0.011274	0.174408	0.279936
FBgn0050463	Pgant9	chr2R	-	16673235	16732916	0.024094	0.350681	0.598000	FBgn0050463	Pgant9	chr2R	-	16673235	16732916	0.065727	1.016795	1.632019
FBgn0013763	Idgf6	chr2R	+	16691022	16693751	79.051903	1352.170532	2305.794922	FBgn0013763	Idgf6	chr2R	+	16691022	16693751	48.920486	889.397949	1427.539185
FBgn0053530	Acp53C14c	chr2R	-	16750776	16751495	0.0	0.0	0.0	FBgn0053530	Acp53C14c	chr2R	-	16750776	16751495	0.062057	0.960020	1.540892
FBgn0267002	unc-104	chr2R	-	16751503	16772671	0.468758	6.822633	11.634325	FBgn0267002	unc-104	chr2R	-	16751503	16772671	0.394991	6.110500	9.807734
FBgn0085218	CG34189	chr2R	+	16754444	16754925	0.153527	2.234540	3.810459	FBgn0085218	CG34189	chr2R	+	16754444	16754925	0.000000	0.000000	0.000000
FBgn0034154	CG5267	chr2R	+	16755073	16755823	0.042610	0.620176	1.057558	FBgn0034154	CG5267	chr2R	+	16755073	16755823	0.000000	0.000000	0.000000
FBgn0259738	CG42392	chr2R	-	16765361	16766000	0.000000	0.000000	0.000000	FBgn0259738	CG42392	chr2R	-	16765361	16766000	0.000000	0.000000	0.000000
FBgn0034156	CG5348	chr2R	+	16766804	16769238	0.000000	0.000000	0.000000	FBgn0034156	CG5348	chr2R	+	16766804	16769238	0.000000	0.000000	0.000000
FBgn0010213	Sod2	chr2R	-	16772785	16773915	4.466995	73.608055	125.520454	FBgn0010213	Sod2	chr2R	-	16772785	16773915	4.864039	86.397354	138.673141
FBgn0034158	CG5522	chr2R	+	16783671	16792472	4.549164	121.814667	207.724991	FBgn0034158	CG5522	chr2R	+	16783671	16792472	3.520295	54.458866	87.409874
FBgn0040743	CG15919	chr2R	+	16792642	16793179	0.000000	0.000000	0.000000	FBgn0040743	CG15919	chr2R	+	16792642	16793179	0.000000	0.000000	0.000000
FBgn0034159	CG15615	chr2R	-	16793119	16796407	0.103569	1.507416	2.570528	FBgn0034159	CG15615	chr2R	-	16793119	16796407	0.025892	0.400549	0.642905
FBgn0265658	lncRNA:CR44465	chr2R	+	16810595	16811095	0.147705	2.149802	3.665960	FBgn0265658	lncRNA:CR44465	chr2R	+	16810595	16811095	0.145709	2.254114	3.617994
FBgn0265530	lncRNA:CR44380	chr2R	-	16814395	16815495	0.379655	5.525765	9.422836	FBgn0265530	lncRNA:CR44380	chr2R	-	16814395	16815495	0.070845	1.095970	1.759101
FBgn0034160	CG5550	chr2R	+	16816589	16817577	0.236674	3.444720	5.874124	FBgn0034160	CG5550	chr2R	+	16816589	16817577	0.000000	0.000000	0.000000
FBgn0263336	lncRNA:CR43417	chr2R	-	16817519	16819240	0.321739	4.682815	7.985392	FBgn0263336	lncRNA:CR43417	chr2R	-	16817519	16819240	0.077536	1.199480	1.925240
FBgn0263659	lncRNA:CR43650	chr2R	+	16829095	16839494	0.146192	2.253912	3.843494	FBgn0263659	lncRNA:CR43650	chr2R	+	16829095	16839494	0.046481	0.808213	1.297233
FBgn0262432	mir-8	chr2R	+	16831432	16831518	0.045977	0.669182	1.141125	FBgn0262432	mir-8	chr2R	+	16831432	16831518	0.000000	0.000000	0.000000
FBgn0265660	lncRNA:CR44467	chr2R	+	16849095	16849895	0.0	0.0	0.0	FBgn0265660	lncRNA:CR44467	chr2R	+	16849095	16849895	0.012380	0.191518	0.307399
FBgn0025830	IntS8	chr2R	+	16850437	16854104	0.486486	7.080658	12.074325	FBgn0025830	IntS8	chr2R	+	16850437	16854104	0.531430	8.221208	13.195551
FBgn0025832	Fen1	chr2R	-	16854025	16855464	1.420900	20.680777	35.265987	FBgn0025832	Fen1	chr2R	-	16854025	16855464	1.121190	17.344776	27.839451
FBgn0026533	Dek	chr2R	+	16856220	16861738	5.250121	113.573891	193.672379	FBgn0026533	Dek	chr2R	+	16856220	16861738	4.527066	70.033592	112.408272
FBgn0263462	snoRNA:Dek-a	chr2R	+	16857413	16857578	0.000000	0.000000	0.000000	FBgn0263462	snoRNA:Dek-a	chr2R	+	16857413	16857578	0.000000	0.000000	0.000000
FBgn0014870	Psi	chr2R	-	16861321	16867714	0.764499	11.127055	18.974461	FBgn0014870	Psi	chr2R	-	16861321	16867714	0.684534	10.589723	16.997164
FBgn0028737	eEF1beta	chr2R	+	16868222	16869280	36.120834	525.727966	896.500061	FBgn0028737	eEF1beta	chr2R	+	16868222	16869280	39.735416	719.716187	1155.189331
FBgn0034162	CG6426	chr2R	+	16869402	16871851	0.204769	2.980352	5.082258	FBgn0034162	CG6426	chr2R	+	16869402	16871851	0.103787	1.605582	2.577059
FBgn0034165	CG6435	chr2R	+	16873772	16874977	0.000000	0.000000	0.000000	FBgn0034165	CG6435	chr2R	+	16873772	16874977	0.000000	0.000000	0.000000
FBgn0025833	CG8910	chr2R	-	16874724	16895652	0.000000	0.000000	0.000000	FBgn0025833	CG8910	chr2R	-	16874724	16895652	0.000000	0.000000	0.000000
FBgn0034166	CG6472	chr2R	+	16880713	16884695	0.092048	1.339731	2.284583	FBgn0034166	CG6472	chr2R	+	16880713	16884695	0.207264	3.206368	5.146421
FBgn0262307	mir-990	chr2R	-	16895223	16895308	0.000000	0.000000	0.000000	FBgn0262307	mir-990	chr2R	-	16895223	16895308	0.000000	0.000000	0.000000
FBgn0003091	Pkc53E	chr2R	+	16924655	16945126	0.0	0.0	0.0	FBgn0003091	Pkc53E	chr2R	+	16924655	16945126	0.003763	0.058214	0.093436
FBgn0264329	CG43788	chr2R	+	16937597	16938011	0.0	0.0	0.0	FBgn0264329	CG43788	chr2R	+	16937597	16938011	0.000000	0.000000	0.000000
FBgn0264330	CG43789	chr2R	+	16938696	16938995	0.0	0.0	0.0	FBgn0264330	CG43789	chr2R	+	16938696	16938995	0.000000	0.000000	0.000000
FBgn0085444	mute	chr2R	-	16948296	16955266	0.945227	13.757498	23.460033	FBgn0085444	mute	chr2R	-	16948296	16955266	0.858001	13.273252	21.304398
FBgn0085220	Ufm1	chr2R	+	16951837	16952581	1.142195	16.624308	28.348675	FBgn0085220	Ufm1	chr2R	+	16951837	16952581	1.482226	22.929996	36.804073
FBgn0265174	PIG-V	chr2R	+	16955458	16957308	1.297677	19.449579	33.166481	FBgn0265174	PIG-V	chr2R	+	16955458	16957308	1.211237	18.737803	30.075342
FBgn0034172	CG6665	chr2R	+	16957465	16958927	0.793548	11.549854	19.695442	FBgn0034172	CG6665	chr2R	+	16957465	16958927	0.895341	13.850901	22.231560
FBgn0004580	Cbp53E	chr2R	+	16973927	16996057	0.0	0.0	0.0	FBgn0004580	Cbp53E	chr2R	+	16973927	16996057	0.000000	0.000000	0.000000
FBgn0050461	CG30461	chr2R	-	16995991	16998594	0.0	0.0	0.0	FBgn0050461	CG30461	chr2R	-	16995991	16998594	0.000000	0.000000	0.000000
FBgn0050462	ste24c	chr2R	-	16995991	16998594	0.0	0.0	0.0	FBgn0050462	ste24c	chr2R	-	16995991	16998594	0.000000	0.000000	0.000000
FBgn0034175	ste24b	chr2R	-	16998610	17000126	0.163934	2.386011	4.068755	FBgn0034175	ste24b	chr2R	-	16998610	17000126	0.074454	1.151801	1.848713
