Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
FBgn0050382	CG30382	chr2R	-	7830413	7831771	9.694520	150.125580	240.960922
FBgn0033229	CG12822	chr2R	+	7832171	7833841	2.222201	34.377392	55.177853
FBgn0040780	Atg10	chr2R	+	7832171	7835518	0.054257	0.839354	1.347216
FBgn0085390	Dgk	chr2R	-	7834812	7885982	0.021097	0.326370	0.523844
FBti0018960	-	chr2R	+	7862316	7867344	0.052335	0.809652	1.299542
FBti0018902	-	chr2R	-	7869244	7873962	0.041294	0.638817	1.025341
STRG.1947	-	chr2R	+	7829052	7829532	4.443313	68.737930	110.328667
STRG.1948	-	chr2R	+	7829590	7830171	2.741344	42.408516	68.068314
STRG.1949	-	chr2R	-	7830413	7831771	9.694520	150.125580	240.960922
STRG.1950	-	chr2R	+	7832162	7832642	3.953162	61.155308	98.158081
STRG.1951	-	chr2R	+	7862316	7867344	0.052335	0.809652	1.299542
STRG.1952	-	chr2R	-	7869244	7873962	0.041294	0.638817	1.025341
FBgn0050377	CG30377	chr2R	+	7890025	7915032	0.026974	0.417287	0.669772
FBgn0033232	CG12159	chr2R	-	7915027	7916478	1.719617	31.174454	50.036942
STRG.1953	-	chr2R	-	7915211	7916478	1.979753	30.626724	49.157803
FBgn0015509	Cul1	chr2R	+	7916856	7921579	3.248788	50.258667	80.668282
FBgn0026393	Or43b	chr2R	-	7920835	7922604	0.235127	3.637408	5.838267
STRG.1954	-	chr2R	+	7917729	7920774	4.804711	74.328751	119.302277
FBgn0033233	Kdm4A	chr2R	-	7922775	7924988	0.365480	5.653965	9.074967
FBgn0033234	MFS12	chr2R	+	7926653	7929922	0.061157	0.946097	1.518545
FBgn0050381	PIG-X	chr2R	-	7929658	7931016	0.339749	5.255908	8.436060
FBgn0023171	rnh1	chr2R	-	7931054	7932380	1.796931	27.798475	44.618282
FBgn0026722	drosha	chr2R	+	7932429	7936840	0.580886	8.986291	14.423556
FBgn0033235	CG8728	chr2R	-	7936866	7939114	3.837726	59.369518	95.291771
STRG.1955	-	chr2R	-	7931054	7932380	1.796931	27.798475	44.618282
STRG.1956	-	chr2R	-	7936866	7939114	3.837726	59.369518	95.291771
FBgn0050379	CG30379	chr2R	+	7939956	7941870	0.083333	1.289159	2.069181
FBgn0033236	CG14764	chr2R	-	7942043	7955882	0.656231	10.151875	16.294394
FBgn0085459	CG34430	chr2R	+	7943442	7944475	1.256604	19.439629	31.201817
FBgn0085460	CG34431	chr2R	+	7944526	7947076	0.272834	4.220735	6.774542
FBgn0033238	azot	chr2R	+	7949839	7950465	0.000000	0.000000	0.000000
FBgn0050378	CG30378	chr2R	+	7950339	7951492	0.000000	0.000000	0.000000
STRG.1957	-	chr2R	-	7942325	7948521	1.487508	23.011709	36.935226
STRG.1958	-	chr2R	+	7944526	7947076	0.272834	4.220735	6.774542
FBgn0033240	CG2906	chr2R	+	7956150	7958254	0.423009	6.543938	10.503428
FBgn0033241	CG2915	chr2R	-	7958207	7960015	5.694857	88.099289	141.404846
STRG.1959	-	chr2R	-	7958207	7960015	5.694857	88.099289	141.404846
FBgn0026361	Sep5	chr2R	-	7960133	7961921	0.772219	12.542110	20.130869
STRG.1960	-	chr2R	-	7960218	7961921	0.810739	12.542110	20.130869
FBgn0027548	nito	chr2R	+	7962463	7969805	1.308827	25.311661	40.626793
FBgn0033243	CG14763	chr2R	-	7966029	7968024	0.055752	0.862482	1.384337
FBgn0033244	CG8726	chr2R	-	7968129	7972003	0.920173	14.235051	22.848145
STRG.1961	-	chr2R	+	7962463	7966686	1.463884	25.311661	40.626793
STRG.1962	-	chr2R	-	7969202	7970160	1.343381	20.782068	33.356514
STRG.1963	-	chr2R	-	7970244	7971519	1.165756	18.034214	28.946037
FBgn0027054	CSN4	chr2R	+	7972175	7974099	1.574868	24.363165	39.104397
FBgn0033246	ACC	chr2R	-	7974115	7991862	3.388662	52.422508	84.141396
FBgn0033247	Nup44A	chr2R	+	7988462	7991283	0.600731	9.293292	14.916313
STRG.1964	-	chr2R	-	7974160	7985450	3.966645	61.363892	98.492867
STRG.1965	-	chr2R	+	7990142	7991231	1.340471	20.737051	33.284256
FBti0019976	-	chr2R	+	8015706	8017666	0.003468	0.053650	0.086111
STRG.1966	-	chr2R	+	8015706	8017666	0.003468	0.053650	0.086111
FBgn0033252	CG12769	chr2R	-	8052080	8065554	0.005705	0.088256	0.141657
FBgn0040778	CG17977	chr2R	-	8066274	8067655	0.188406	2.914636	4.678172
FBgn0020279	lig	chr2R	+	8067977	8078815	6.890760	152.173050	244.247223
STRG.1967	-	chr2R	+	8067977	8078815	8.707072	152.117081	244.157410
FBgn0021814	Vps28	chr2R	-	8078869	8080041	2.535379	56.697140	91.002441
STRG.1968	-	chr2R	-	8078869	8080041	2.535379	56.697140	91.002441
FBgn0025469	slv	chr2R	-	8080559	8083357	0.821380	12.706727	20.395088
FBgn0028563	sut1	chr2R	+	8082976	8087151	1.820210	28.158598	45.196308
STRG.1969	-	chr2R	-	8081045	8081502	1.419437	21.958652	35.245007
STRG.1970	-	chr2R	-	8081868	8082150	1.067308	16.511225	26.501547
STRG.1971	-	chr2R	+	8082989	8085840	2.380986	36.833786	59.120525
STRG.1972	-	chr2R	+	8085982	8086800	1.774697	27.454514	44.066208
FBgn0033257	sand	chr2R	+	8091696	8096948	0.018706	0.289381	0.464475
FBgn0033258	CG8712	chr2R	-	8096792	8098484	0.086828	1.343227	2.155963
FBgn0033259	Tmem63	chr2R	+	8098684	8102306	1.426476	22.067545	35.419785
FBgn0033260	Cul4	chr2R	-	8102260	8106318	1.682898	26.034388	41.786812
FBgn0033261	udd	chr2R	+	8106385	8113949	0.653470	13.082059	20.997520
FBti0019977	-	chr2R	+	8107045	8113567	0.761567	11.781421	18.909914
FBti0061218	-	chr2R	-	8113576	8113980	0.000000	0.000000	0.000000
STRG.1973	-	chr2R	-	8096792	8098484	0.086828	1.343227	2.155963
STRG.1974	-	chr2R	+	8099774	8100720	1.808774	27.981686	44.912346
STRG.1975	-	chr2R	-	8102488	8103122	1.970280	30.480179	48.922585
STRG.1976	-	chr2R	-	8103186	8104064	2.088485	32.308807	51.857647
STRG.1977	-	chr2R	-	8104697	8105429	1.863095	28.822029	46.261154
STRG.1978	-	chr2R	+	8106385	8107373	0.893318	13.819606	22.181328
STRG.1979	-	chr2R	+	8107045	8113567	0.761567	11.781421	18.909914
FBgn0050372	Asap	chr2R	-	8114286	8123001	1.375391	21.277262	34.151329
FBgn0033264	Nup50	chr2R	+	8123036	8125058	2.334557	36.350788	58.345276
FBgn0033265	coil	chr2R	-	8124981	8127242	0.466372	7.214762	11.580143
STRG.1980	-	chr2R	-	8114777	8115700	1.328671	20.554504	32.991261
STRG.1981	-	chr2R	-	8116136	8117104	1.804610	27.917269	44.808956
STRG.1982	-	chr2R	-	8117417	8118299	1.161998	17.976078	28.852724
STRG.1983	-	chr2R	-	8119549	8122955	2.330739	36.056469	57.872879
STRG.1984	-	chr2R	+	8123036	8125058	2.334557	36.350788	58.345276
FBgn0033266	Socs44A	chr2R	+	8127575	8129476	1.620652	25.071442	40.241226
FBgn0260398	Pbp49	chr2R	-	8129354	8131323	1.105076	17.254557	27.694641
FBgn0260390	CG42516	chr2R	-	8129354	8131323	1.105076	17.095495	27.439337
FBgn0005648	Pabp2	chr2R	+	8131431	8134374	2.632367	40.722645	65.362381
FBgn0033268	Obp44a	chr2R	-	8134170	8135315	0.687732	17.666323	28.355549
STRG.1985	-	chr2R	+	8127575	8129476	1.620652	25.071442	40.241226
STRG.1986	-	chr2R	-	8129354	8131323	1.105076	17.254557	27.694641
STRG.1987	-	chr2R	+	8131937	8133169	6.390276	98.857399	158.672287
STRG.1988	-	chr2R	-	8134170	8135315	0.687732	17.666323	28.355549
FBgn0263593	Lpin	chr2R	-	8136986	8156654	1.555519	24.063837	38.623959
FBgn0010504	kermit	chr2R	-	8146918	8156654	1.374858	28.293110	45.412205
STRG.1989	-	chr2R	-	8137087	8140616	2.113525	32.696171	52.479397
STRG.1990	-	chr2R	-	8140690	8145967	2.243994	34.714527	55.718979
STRG.1991	-	chr2R	-	8146918	8156654	1.601061	28.293110	45.412205
FBgn0033272	RagC-D	chr2R	-	8161679	8163500	2.450578	37.910374	60.848515
STRG.1992	-	chr2R	-	8162281	8162702	1.606061	24.845718	39.878929
STRG.1993	-	chr2R	-	8162769	8163479	3.390476	52.450573	84.186440
FBgn0021995	Rs1	chr2R	+	8163564	8167769	1.872940	28.974329	46.505608
FBgn0050373	CG30373	chr2R	-	8164000	8164869	1.473611	22.796722	36.590160
FBgn0086021	snoRNA:MeU6-C68	chr2R	+	8165950	8166048	0.000000	0.000000	0.000000
STRG.1994	-	chr2R	+	8164920	8166812	2.145366	33.188755	53.270020
STRG.1995	-	chr2R	+	8166917	8167728	2.094541	32.402493	52.008022
FBgn0033273	Gasz	chr2R	+	8167948	8170089	0.248952	3.851281	6.181546
FBgn0011659	Mlh1	chr2R	+	8170274	8172401	0.988916	15.298503	24.555052
FBgn0033274	CG14757	chr2R	-	8172364	8173613	0.548038	8.478133	13.607932
FBgn0053087	LRP1	chr2R	+	8174165	8226438	1.553782	24.036966	38.580826
FBti0061211	-	chr2R	-	8201346	8201425	0.000000	0.000000	0.000000
FBgn0033275	CG14756	chr2R	-	8204888	8205706	0.000000	0.000000	0.000000
STRG.1996	-	chr2R	+	8216082	8216833	1.295552	20.042154	32.168907
STRG.1997	-	chr2R	+	8216997	8219445	1.810599	28.009916	44.957664
STRG.1998	-	chr2R	+	8219539	8222021	2.346700	36.303387	58.269196
STRG.1999	-	chr2R	+	8222996	8225131	2.399602	37.121777	59.582767
FBgn0013726	pnut	chr2R	+	8237271	8240297	3.371985	64.402206	103.369560
STRG.2000	-	chr2R	+	8237271	8240297	3.371985	64.402206	103.369560
FBgn0261588	pdm3	chr2R	+	8327490	8396280	0.026886	0.415926	0.667587
FBti0019016	-	chr2R	+	8330917	8331345	0.034499	0.533699	0.856619
FBgn0033283	CG11635	chr2R	+	8358538	8359472	0.000000	0.000000	0.000000
FBgn0050365	spaw	chr2R	-	8359466	8362156	0.000000	0.000000	0.000000
FBgn0050364	hubl	chr2R	-	8359466	8362156	0.000000	0.000000	0.000000
FBgn0250827	whip	chr2R	-	8362359	8363218	0.000000	0.000000	0.000000
FBgn0050363	cola	chr2R	-	8363272	8365345	0.000000	0.000000	0.000000
FBgn0050366	swif	chr2R	-	8363272	8365345	0.000000	0.000000	0.000000
FBgn0050362	boly	chr2R	-	8365550	8366688	0.000000	0.000000	0.000000
FBti0061600	-	chr2R	+	8366822	8367021	0.000000	0.000000	0.000000
FBgn0033285	CG18449	chr2R	-	8367163	8367927	0.000000	0.000000	0.000000
FBgn0033286	CG2127	chr2R	-	8368344	8370038	0.000000	0.000000	0.000000
FBti0061601	-	chr2R	+	8370590	8370783	0.000000	0.000000	0.000000
FBgn0033287	CG8701	chr2R	+	8371073	8372142	0.000000	0.000000	0.000000
STRG.2001	-	chr2R	+	8330917	8331345	0.034499	0.533699	0.856619
FBgn0033289	CG2121	chr2R	-	8396397	8411767	0.000000	0.000000	0.000000
FBti0018903	-	chr2R	+	8398268	8402985	0.014469	0.223835	0.359269
STRG.2002	-	chr2R	+	8398268	8402985	0.014469	0.223835	0.359269
FBgn0028836	CSN7	chr2R	+	8421033	8428577	1.587690	24.561522	39.422771
STRG.2003	-	chr2R	+	8421038	8427779	2.227209	34.454865	55.302200
FBgn0033292	Cyp4ad1	chr2R	-	8439395	8442806	0.194430	3.007827	4.827750
FBgn0014469	Cyp4e2	chr2R	+	8444560	8447164	1.455983	23.964148	38.463951
FBgn0262316	mir-986	chr2R	+	8444982	8445081	0.370000	5.723890	9.187201
FBtr0304480_df_nrg	-	chr2R	+	8445000	8445021	1.000000	15.469973	24.830271
FBtr0472801_df_nrg	-	chr2R	+	8445046	8445067	0.000000	0.000000	0.000000
STRG.2004	-	chr2R	+	8444711	8447164	1.549075	23.964148	38.463951
STRG.2005	-	chr2R	+	8444982	8445081	0.370000	9.607798	15.421113
FBgn0015034	Cyp4e1	chr2R	+	8447451	8449745	0.010440	0.161507	0.259228
FBgn0002570	Mal-A1	chr2R	-	8449664	8451904	0.000000	0.000000	0.000000
FBgn0050359	Mal-A5	chr2R	+	8462753	8465092	0.035205	0.544620	0.874150
FBgn0050360	Mal-A6	chr2R	+	8465158	8467595	0.016150	0.249840	0.401009
FBgn0033297	Mal-A8	chr2R	+	8471954	8473961	0.000000	0.000000	0.000000
FBgn0050361	mtt	chr2R	-	8473956	8532294	0.000000	0.000000	0.000000
FBti0061603	-	chr2R	-	8477110	8477350	0.000000	0.000000	0.000000
FBti0018936	-	chr2R	-	8490623	8492278	0.022222	0.343774	0.551778
FBti0061619	-	chr2R	-	8529573	8529627	0.000000	0.000000	0.000000
STRG.2006	-	chr2R	-	8490623	8492278	0.022222	0.343774	0.551778
FBgn0033302	Cyp6a14	chr2R	-	8564187	8567202	1.044272	19.583052	31.432018
FBti0019978	-	chr2R	+	8566089	8566980	0.000000	0.000000	0.000000
STRG.2007	-	chr2R	-	8564187	8567202	1.044272	19.583052	31.432018
FBgn0033304	Cyp6a13	chr2R	+	8570499	8572147	1.515464	23.444185	37.629379
STRG.2008	-	chr2R	+	8570499	8572147	1.515464	23.444185	37.629379
FBgn0259226	CG42326	chr2R	-	8573368	8584779	0.006594	0.102009	0.163731
FBgn0033308	CG8736	chr2R	-	8594031	8595001	0.384817	5.953108	9.555110
FBgn0033309	Lnpk	chr2R	-	8596972	8599962	2.010978	31.109774	49.933128
FBgn0267792	rgr	chr2R	+	8600415	8612295	1.606032	24.845272	39.878208
FBgn0033312	CG8642	chr2R	-	8611379	8614155	0.041043	0.634934	1.019109
FBgn0033313	Cirl	chr2R	+	8614722	8625203	1.679826	25.986864	41.710533
FBgn0022027	Vps25	chr2R	+	8625451	8626180	1.853982	28.681049	46.034874
FBgn0033315	beta3GalTII	chr2R	-	8626181	8627611	0.333333	5.156652	8.276749
FBgn0033316	Gle1	chr2R	+	8627900	8630186	0.754263	11.668427	18.728554
FBgn0033317	CG8635	chr2R	-	8630207	8631962	2.981552	46.124527	74.032745
STRG.2009	-	chr2R	-	8597518	8599009	2.675132	41.793476	67.081139
STRG.2010	-	chr2R	-	8599267	8599907	2.931035	45.343033	72.778389
STRG.2011	-	chr2R	+	8600428	8608490	2.477064	38.320110	61.506168
STRG.2012	-	chr2R	+	8609065	8609963	2.578266	39.885723	64.019066
STRG.2013	-	chr2R	+	8618261	8623797	2.714208	41.988724	67.394516
STRG.2014	-	chr2R	-	8626181	8627611	0.333333	5.156652	8.276749
STRG.2015	-	chr2R	+	8627900	8630186	0.754263	11.668427	18.728554
STRG.2016	-	chr2R	-	8630207	8631962	2.981552	46.124527	74.032745
FBgn0003892	ptc	chr2R	+	8649649	8665223	0.506792	7.840058	12.583782
FBgn0265308	lncRNA:CR44281	chr2R	-	8650697	8651496	0.000000	0.000000	0.000000
FBgn0263120	Acsl	chr2R	+	8665813	8683022	1.976537	30.576973	49.077950
FBgn0050354	UQCR-11L	chr2R	+	8677219	8677661	0.000000	0.000000	0.000000
FBgn0050355	CG30355	chr2R	-	8679146	8679953	0.000000	0.000000	0.000000
FBgn0011906	tRNA:Leu-CAG-1-1	chr2R	+	8683215	8683297	0.000000	0.000000	0.000000
FBgn0001285	Jon44E	chr2R	+	8691448	8692844	0.000000	0.000000	0.000000
FBgn0033320	CG8586	chr2R	-	8692796	8696245	0.000000	0.000000	0.000000
FBgn0033321	CG8738	chr2R	+	8696428	8698583	0.022713	0.351370	0.563970
FBgn0033322	CG8584	chr2R	-	8700692	8701794	0.000000	0.000000	0.000000
FBgn0033323	CG12376	chr2R	+	8701835	8704502	0.000000	0.000000	0.000000
FBgn0033324	CG14744	chr2R	-	8706388	8709486	0.000000	0.000000	0.000000
FBgn0043576	PGRP-SC1a	chr2R	+	8709733	8710320	0.000000	0.000000	0.000000
FBgn0033326	CG14743	chr2R	-	8710398	8712913	0.000000	0.000000	0.000000
FBgn0033327	PGRP-SC1b	chr2R	+	8713446	8715094	0.000000	0.000000	0.000000
FBti0061629	-	chr2R	+	8716277	8716343	0.000000	0.000000	0.000000
FBgn0043575	PGRP-SC2	chr2R	+	8716950	8717695	0.000000	0.000000	0.000000
FBgn0040777	CG14767	chr2R	-	8718017	8723839	10.595315	168.219757	270.003204
FBgn0050357	CG30357	chr2R	-	8720100	8721624	0.167213	2.586780	4.151944
FBti0019009	-	chr2R	+	8722817	8723002	0.039630	0.613075	0.984024
STRG.2017	-	chr2R	+	8674682	8682493	5.588823	86.458939	138.771988
STRG.2018	-	chr2R	-	8718017	8723839	10.595315	168.219757	270.003204
STRG.2019	-	chr2R	-	8720100	8721624	0.167213	2.586780	4.151944
STRG.2020	-	chr2R	+	8722817	8723002	0.039630	0.613075	0.984024
FBgn0005695	gcl	chr2R	+	8724258	8728999	0.411718	6.369267	10.223069
FBgn0263463	snoRNA:gcl-a	chr2R	+	8724905	8725065	0.000000	0.000000	0.000000
FBgn0050356	CG30356	chr2R	-	8728964	8729501	0.000000	0.000000	0.000000
FBgn0086784	stmA	chr2R	-	8729502	8734304	1.180398	24.627827	39.529194
STRG.2021	-	chr2R	-	8729502	8733436	1.387781	24.627827	39.529194
FBgn0027585	CG8740	chr2R	+	8735810	8759590	0.000000	0.000000	0.000000
FBgn0261267	CG42615	chr2R	+	8737370	8737790	0.000000	0.000000	0.000000
FBgn0265304	lncRNA:CR44277	chr2R	-	8744045	8744376	0.000000	0.000000	0.000000
FBgn0265305	lncRNA:CR44278	chr2R	-	8768296	8768795	0.000000	0.000000	0.000000
FBti0018971	-	chr2R	-	8777967	8784099	2.195751	33.968208	54.521091
STRG.2022	-	chr2R	-	8777967	8784099	2.195751	33.968208	54.521091
FBgn0011286	RyR	chr2R	+	8860364	8888097	0.004452	0.068872	0.110544
FBgn0033337	CG8272	chr2R	-	8888404	8891401	0.329173	5.092297	8.173454
FBgn0021825	DCTN2-p50	chr2R	+	8891832	8893339	5.801915	89.755470	144.063126
STRG.2023	-	chr2R	+	8891832	8893339	5.801915	89.755470	144.063126
FBgn0033339	Sec31	chr2R	+	8893613	8898798	4.756991	73.590523	118.117371
FBgn0266729	asRNA:CR45202	chr2R	-	8897820	8898275	0.000000	0.000000	0.000000
FBgn0027513	ana2	chr2R	-	8898729	8900211	1.027796	16.336027	26.220343
FBgn0033340	CG13751	chr2R	+	8900241	8900617	7.214854	111.613586	179.146774
FBgn0033341	MrgBP	chr2R	-	8900566	8901375	1.958197	30.293255	48.622562
FBgn0004921	Ggamma1	chr2R	+	8901404	8904791	2.698258	53.802582	86.356499
FBgn0284436	CCT8	chr2R	-	8904844	8906990	18.160715	280.945770	450.935486
FBgn0050349	CG30349	chr2R	+	8907518	8910885	2.223933	34.404182	55.220860
FBgn0033344	CG8252	chr2R	-	8909432	8910349	0.080610	1.247035	2.001568
FBgn0003074	Pgi	chr2R	-	8910900	8914069	5.089025	78.727081	126.361870
STRG.2024	-	chr2R	+	8893934	8897630	5.028141	77.785202	124.850098
STRG.2025	-	chr2R	+	8897700	8898515	5.963994	92.262825	148.087585
STRG.2026	-	chr2R	-	8898729	8900211	1.029953	16.336027	26.220343
STRG.2027	-	chr2R	+	8900241	8900617	7.214854	111.613586	179.146774
STRG.2028	-	chr2R	-	8900566	8901375	1.958197	30.293255	48.622562
STRG.2029	-	chr2R	+	8901433	8904791	3.169930	49.038731	78.710220
STRG.2030	-	chr2R	-	8904844	8906990	18.160715	280.945770	450.935486
STRG.2031	-	chr2R	+	8907586	8909409	2.585412	39.996254	64.196480
STRG.2032	-	chr2R	-	8909432	8910349	0.080610	1.247035	2.001568
STRG.2033	-	chr2R	+	8910503	8910855	1.129252	17.469498	28.039633
STRG.2034	-	chr2R	-	8910902	8912257	4.860371	75.189804	120.684326
STRG.2035	-	chr2R	-	8912615	8913981	5.791444	89.593483	143.803116
FBgn0002552	lin	chr2R	+	8914524	8918234	1.450465	22.438654	36.015438
FBgn0085248	CG34219	chr2R	-	8917708	8918877	0.000000	0.000000	0.000000
STRG.2036	-	chr2R	+	8914524	8918234	1.450465	22.438654	36.015438
FBgn0033347	CG8248	chr2R	-	8918940	8920368	0.008017	0.124023	0.199064
FBgn0033348	Spt	chr2R	-	8920270	8922755	0.209533	3.241470	5.202761
FBgn0033349	CG8243	chr2R	+	8922785	8925346	2.495851	38.610748	61.972656
STRG.2037	-	chr2R	+	8922785	8925346	2.495851	38.610748	61.972656
FBgn0033350	CG8237	chr2R	+	8925671	8926890	2.052459	31.751486	50.963112
FBgn0033351	AIMP1	chr2R	-	8927014	8928105	2.630309	40.690811	65.311287
FBgn0033352	PAN2	chr2R	+	8928169	8933103	2.306838	35.686722	57.279411
STRG.2038	-	chr2R	+	8925671	8926890	2.052459	31.751486	50.963112
STRG.2039	-	chr2R	+	8928204	8930376	2.856237	44.185909	70.921135
STRG.2040	-	chr2R	+	8930592	8932490	2.026868	31.355595	50.327682
STRG.2041	-	chr2R	+	8932580	8933100	1.525054	23.592543	37.867504
FBgn0033353	CG13749	chr2R	+	8933423	8934445	0.041249	0.638121	1.024224
FBgn0033354	FANCI	chr2R	-	8934576	8939789	0.473358	7.322835	11.753607
FBgn0033355	CG13748	chr2R	+	8940415	8941136	0.101108	1.564138	2.510539
STRG.2042	-	chr2R	+	8940415	8941136	0.101108	1.564138	2.510539
FBgn0027607	CG8230	chr2R	-	8944298	8947344	3.298094	51.021427	81.892563
STRG.2043	-	chr2R	-	8944298	8947344	3.298094	51.021427	81.892563
FBgn0053199	CG33199	chr2R	-	8947681	8951086	1.923178	37.325226	59.909309
FBgn0033356	CG8229	chr2R	-	8948113	8951086	2.397727	49.904026	80.099075
STRG.2044	-	chr2R	-	8947681	8951086	2.016912	64.783974	103.982323
FBgn0033357	Tom7	chr2R	+	8951595	8952242	3.745826	87.982750	141.217789
STRG.2045	-	chr2R	+	8951595	8952242	3.745826	87.982750	141.217789
FBgn0011300	babo	chr2R	+	8952339	8962796	0.481720	7.452195	11.961238
STRG.2046	-	chr2R	+	8953133	8954846	1.298995	20.095419	32.254398
STRG.2047	-	chr2R	+	8955725	8960208	1.346188	20.825491	33.426212
FBgn0286782	flz	chr2R	-	8969346	8985900	0.205967	3.186304	5.114216
FBgn0265011	Np	chr2R	-	8992945	9006587	0.023838	0.368773	0.591904
FBgn0033362	CG8172	chr2R	-	9007234	9013526	0.067705	1.047395	1.681134
FBgn0033363	CG13744	chr2R	-	9014368	9017195	0.161184	2.493512	4.002242
FBgn0033364	CG13747	chr2R	+	9017815	9019032	0.144025	2.228063	3.576180
FBgn0033365	CG8170	chr2R	-	9019032	9031045	0.000000	0.000000	0.000000
FBgn0033366	Ance-4	chr2R	-	9039728	9042142	0.092131	1.425264	2.287638
FBgn0033367	PPO2	chr2R	-	9042261	9044709	54.774780	847.364380	1360.072632
FBgn0033368	CG13743	chr2R	-	9044850	9060608	0.187976	2.907984	4.667495
FBgn0033369	CG8197	chr2R	-	9060461	9061924	0.000000	0.000000	0.000000
STRG.2048	-	chr2R	-	9042261	9044709	54.774780	847.364380	1360.072632
FBgn0011746	ana	chr2R	+	9062295	9077554	0.015734	0.243405	0.390679
FBgn0267586	asRNA:CR45924	chr2R	-	9075158	9075951	0.000000	0.000000	0.000000
FBgn0033371	CNT1	chr2R	+	9082395	9085717	0.105002	1.624378	2.607228
FBgn0033372	CG13742	chr2R	-	9084598	9087808	0.161061	2.491609	3.999188
FBgn0010220	Dbp45A	chr2R	+	9087834	9089802	1.150898	17.804359	28.577108
FBgn0033373	CG8080	chr2R	-	9089774	9092893	1.053112	16.291615	26.149055
FBgn0033374	Boot	chr2R	-	9092506	9094658	0.158820	2.456941	3.943544
STRG.2049	-	chr2R	+	9088643	9089203	2.351191	36.372860	58.380707
STRG.2050	-	chr2R	+	9089297	9089696	1.308605	20.244083	32.493015
STRG.2051	-	chr2R	-	9089876	9090719	1.421488	21.990381	35.295933
FBgn0083124	Uhg4	chr2R	+	9095273	9097312	0.896130	13.863108	22.251150
FBgn0082981	snoRNA:Psi28S-2949	chr2R	+	9095372	9095526	0.000000	0.000000	0.000000
FBgn0086672	snoRNA:Or-aca5	chr2R	+	9095685	9095832	0.000000	0.000000	0.000000
FBgn0082928	snoRNA:Me28S-G3255a	chr2R	+	9095996	9096080	0.000000	0.000000	0.000000
FBgn0082943	snoRNA:Me28S-A982a	chr2R	+	9096237	9096313	0.000000	0.000000	0.000000
FBgn0082942	snoRNA:Me28S-A982b	chr2R	+	9096506	9096582	0.000000	0.000000	0.000000
FBgn0082927	snoRNA:Me28S-G3255b	chr2R	+	9096763	9096844	0.000000	0.000000	0.000000
FBgn0033375	CG8078	chr2R	-	9096931	9098525	0.496301	7.677763	12.323288
FBgn0086603	snoRNA:Or-CD2	chr2R	+	9097030	9097169	0.000000	0.000000	0.000000
FBgn0033376	CG8777	chr2R	+	9098539	9103153	0.416249	6.439361	10.335575
FBgn0015838	Vang	chr2R	+	9103238	9106796	1.888602	29.216621	46.894497
STRG.2052	-	chr2R	+	9103238	9106796	1.888602	29.216621	46.894497
FBgn0033377	Pgm2a	chr2R	-	9107151	9109718	3.967663	61.379639	98.518143
STRG.2053	-	chr2R	-	9107151	9109718	3.967663	61.379639	98.518143
FBgn0033378	tsu	chr2R	+	9110799	9111578	5.123010	79.252823	127.205727
FBgn0033379	Mys45A	chr2R	-	9111505	9113951	1.402096	21.690388	34.814423
FBgn0033380	Phax	chr2R	+	9114274	9116030	1.438089	22.247196	35.708138
FBgn0003612	Su(var)2-10	chr2R	+	9116122	9122000	1.763842	27.286589	43.796673
STRG.2054	-	chr2R	+	9110799	9111578	5.123010	79.252823	127.205727
STRG.2055	-	chr2R	-	9111505	9113951	1.402096	21.690388	34.814423
STRG.2056	-	chr2R	+	9115256	9116008	1.609034	24.891712	39.952751
STRG.2057	-	chr2R	+	9116788	9118448	4.237232	65.549866	105.211617
STRG.2058	-	chr2R	+	9118739	9119377	1.871252	28.948217	46.463692
FBgn0033381	GstE13	chr2R	+	9122125	9123309	1.077286	16.665585	26.749302
FBgn0027561	CG18659	chr2R	-	9123304	9132030	2.187045	33.833527	54.304920
STRG.2059	-	chr2R	-	9123341	9125208	3.350394	51.830505	83.191193
STRG.2060	-	chr2R	-	9125407	9128191	2.087420	32.292332	51.831203
STRG.2061	-	chr2R	-	9128273	9128623	1.831615	28.335033	45.479496
STRG.2062	-	chr2R	-	9131167	9131852	2.158363	33.389820	53.592735
FBgn0033382	Hydr1	chr2R	+	9132480	9135453	0.733406	15.891034	25.506102
FBgn0260972	alc	chr2R	-	9135375	9137933	2.365285	38.104847	61.160656
STRG.2063	-	chr2R	+	9133509	9135453	0.919424	14.358424	23.046165
